-90.88795306,47.86306893,9,SAWBILL LAKE FISHING PIER,FISHING SITE
-89.659959,46.258948,9,LITTLE OXBOW LAKE,BOATING SITE
-90.8699023,48.14711163,9,BLANKENBURG LANDING BOAT ACCESS,BOATING SITE
-80.2615,37.9223,9,BLUE MEADOW GROUP CAMPGROUND,GROUP CAMPGROUND
-79.5967,38.7464,9,LEADING RIDGE TRAILHEAD,TRAILHEAD
-92.57542628,47.66908201,9,BIG ASPEN (E) TRAILHEAD,TRAILHEAD
-94.606082,47.588453,9,NORTH TWIN,BOATING SITE
-91.00676,46.08231,9,CHIPPEWA RIVER BL,BOATING SITE
-90.49299415,47.91383742,9,BALL CLUB LAKE SITE 1,CAMPING AREA
-89.197656,46.172506,9,MOON LAKE,BOATING SITE
-89.764033,46.295706,9,EEL LAKE,BOATING SITE
-88.88404748,46.1709726,9,GOLDEN LAKE BOAT,BOATING SITE
-71.51567851,43.96788031,9,OSCEOLA VISTA,GROUP CAMPGROUND
-92.49652359,48.17154394,9,ECHO LAKE BOAT ACCESS,BOATING SITE
-83.80027778,44.50333333,9,THOMPSONS CARRY-IN ACCESS,BOATING SITE
-90.39614491,48.03669264,9,EAST BEARSKIN LAKE CAMPGROUND,CAMPGROUND
-89.43277778,37.56694444,9,SADDLE HILL,OBSERVATION SITE
-91.5001057,47.98722832,9,MOOSE LAKE BOAT ACCESS,BOATING SITE
-90.81222222,47.8375,9,MARSH LAKE CARRY DOWN,BOATING SITE
-71.17784814,44.36304514,9,STONY BROOK,TRAILHEAD
-91.91511782,47.38077694,9,CADOTTE LAKE FISHING PIER,FISHING SITE
-71.80127894,43.84916959,9,STINSON MTN,TRAILHEAD
-71.350831,43.993898,9,OLIVERIAN BROOK PARKING LOT,TRAILHEAD
-70.99179,44.354815,9,HIGHWATER,TRAILHEAD
-89.42222222,37.51555556,9,PINE HILLS,CAMPGROUND
-91.82770637,47.33620996,9,SALO LAKE BOAT ACCESS,BOATING SITE
-86.42277778,44.11805556,9,LAKE MICHIGAN RECREATION AREA,CAMPGROUND
-80.4016,38.227,9,THIRD BRIDGE CAMPSITES,CAMPING AREA
-90.04825706,46.66704209,9,BLACK RIVER HARBOR MARINA,BOATING SITE
-71.62735,43.869759,9,CAMPTON DAY USE SITE,PICNIC SITE
-72.12509,43.75344,9,MOOSE MOUNTAIN,TRAILHEAD
-90.77375909,47.82614585,9,CRESCENT LAKE FISHING PIER,FISHING SITE
-89.0775,45.76916667,9,EAGLE CREEK BOATING,BOATING SITE
-86.07916667,43.9375,9,LOGMARK REST STOP,CAMPING AREA
